train-MaxReturn,train-PolicyExecTime,LossAfter,Time-Sampling,train-AverageReturn,Time,ItrTime,train-AverageDiscountedReturn,train-MinReturn,Itr,train-EnvExecTime,LossBefore,Time-Optimization,train-StdReturn,Time-SampleProc,train-NumTrajs,n_timesteps
98.4817296225947,14.166228294372559,-0.028513227,17.019925355911255,31.906906129796134,1466.2820150852203,17.286924839019775,18.29344589145117,-32.93204946776528,86,2.593899726867676,-0.020981073,0.24000144004821777,34.329201178735346,0.025997161865234375,100,870000
116.19239969987548,13.61028003692627,0.036189917,16.42802405357361,20.99598130729763,1482.9830050468445,16.68799138069153,12.902147142427395,-67.53141901949547,87,2.5579540729522705,0.039375953,0.2370009422302246,40.57385754149367,0.02196669578552246,100,880000
107.21268571132465,13.995816469192505,-0.01648418,16.795278310775757,28.911475907819835,1500.054279088974,17.05927538871765,17.041420643426985,-45.134070986854766,88,2.5413358211517334,-0.008825684,0.23799967765808105,34.562915204840145,0.02496623992919922,100,890000
107.51071864968499,13.681698560714722,0.038532693,16.423234939575195,27.860557326576764,1516.7675168514252,16.700235843658447,16.043234710179398,-40.09397046446671,89,2.4581751823425293,0.046797305,0.2480006217956543,36.407973493011866,0.029000282287597656,100,900000
110.39637548060827,13.621209144592285,0.003177562,16.448044061660767,23.235480759855115,1533.4985072612762,16.713990211486816,14.073678895906642,-60.48922121537588,90,2.5708065032958984,0.008166447,0.23799991607666016,37.64127821219014,0.026947498321533203,100,910000
112.92748583756662,13.903016567230225,0.026765881,16.698663473129272,24.23935444495481,1550.4691545963287,16.957647800445557,14.408495086068534,-38.48818394619489,91,2.5342650413513184,0.034863636,0.23600101470947266,36.7948096439444,0.02098226547241211,100,920000
110.70478848119646,13.3730788230896,-0.01225957,16.125993013381958,23.52113420820714,1566.8771443367004,16.394990921020508,14.434015328326561,-44.81001398032517,92,2.5029523372650146,-0.007960986,0.24199652671813965,36.37659192633,0.026000261306762695,100,930000
100.64264755929645,13.945657730102539,0.00071000366,16.762916564941406,28.65042865253474,1583.9410619735718,17.049915552139282,15.88959883634031,-51.85683054935702,93,2.50439453125,0.01060903,0.24399995803833008,34.67996465136172,0.041999101638793945,100,940000
99.37998268093126,13.43512487411499,-0.017885968,16.260440587997437,25.526475404559744,1600.4784677028656,16.52440571784973,14.906172974097727,-56.06562888359091,94,2.559781789779663,-0.012068067,0.23399758338928223,33.81711731764051,0.028003692626953125,100,950000
113.37111915796439,14.105447769165039,0.012090778,16.904911279678345,29.1911775184615,1617.6573765277863,17.164910793304443,16.958529698950002,-56.68227145771469,95,2.562946081161499,0.014625201,0.2349987030029297,36.13606320336316,0.023970603942871094,100,960000
103.06792522444486,14.148984432220459,0.013875012,16.968218326568604,22.425118026912305,1634.8995552062988,17.229178428649902,13.13909893421198,-45.83881762952944,96,2.569478988647461,0.014816162,0.24000000953674316,38.28473516328987,0.020960092544555664,100,970000
117.58784151462079,14.085118055343628,0.018849267,16.867364168167114,21.484044085630146,1652.0469172000885,17.13436222076416,12.051102177781978,-66.66755398544794,97,2.5140221118927,0.023268579,0.24100089073181152,34.159946956571645,0.025997161865234375,100,980000
127.8701976080646,13.72737717628479,0.01771172,16.454363584518433,22.331517068794128,1668.780279636383,16.720362901687622,12.955440542644789,-49.86247913868072,98,2.471442461013794,0.024091674,0.2349989414215088,35.39225800341181,0.03000020980834961,100,990000
109.57942859837128,14.161002159118652,-0.012867334,16.966560125350952,32.41959475671184,1686.0228371620178,17.230557918548584,18.970773322753363,-54.84959865487447,99,2.5487678050994873,-0.0102214115,0.24099946022033691,34.326712841453755,0.022998332977294922,100,1000000
113.20292400058605,13.697157382965088,-0.028369611,16.469300270080566,21.711235748622535,1702.7700879573822,16.734251976013184,13.070539351955649,-58.36819352523058,100,2.518052101135254,-0.018820666,0.2350006103515625,36.29006572803358,0.027948617935180664,100,1010000
103.99874533713123,13.467442750930786,0.012802942,16.081993341445923,19.754349529239597,1719.1220796108246,16.338991165161133,11.59058123614984,-40.10385570551651,101,2.3457834720611572,0.026754882,0.2350001335144043,34.407121425471125,0.021030187606811523,100,1020000
97.26375940309546,14.020484447479248,0.0027504882,16.783302783966064,26.891653190453056,1736.1783847808838,17.043305158615112,15.749053752194506,-89.03637553140793,102,2.507035970687866,0.0041077146,0.23600339889526367,34.90105084424028,0.02399897575378418,100,1030000
101.97101353774826,13.896686315536499,0.011666943,16.723515272140503,23.225846617736565,1753.1718950271606,16.981515169143677,14.040733155926318,-62.680695640850736,103,2.5173113346099854,0.0138423825,0.23399853706359863,36.30051625547442,0.022999048233032227,100,1040000
102.94358355963166,14.29209566116333,0.0020946776,17.090778350830078,22.992842647948077,1770.5356719493866,17.351778030395508,12.836449963671871,-62.45881199352701,104,2.5357401371002197,0.011408985,0.23400020599365234,37.908971072771735,0.024997949600219727,100,1050000
99.2857159100506,13.965152263641357,-0.00837887,16.786319494247437,24.14835240584765,1787.5939922332764,17.04531955718994,13.81972946538153,-48.28017738284874,105,2.5456485748291016,0.00013331299,0.23399972915649414,33.58108089479213,0.02097034454345703,100,1060000
95.52630607563935,13.793998003005981,-0.0055520567,16.558897733688354,27.491230321721723,1804.4298613071442,16.822871208190918,16.60392531771554,-53.14693745734404,106,2.5005180835723877,-0.0014255493,0.23699951171875,33.39037137761517,0.026973962783813477,100,1070000
104.22344246097549,13.817588567733765,-0.01282207,16.597182750701904,29.91391710747095,1821.3000090122223,16.85714840888977,17.489969217804227,-71.84556381058093,107,2.5059733390808105,-0.00620874,0.22999954223632812,38.17813333273123,0.02896571159362793,100,1080000
116.19050885022571,13.466204404830933,-0.03585386,16.145993947982788,22.560574564795374,1837.7230007648468,16.409991979599,13.64651821418435,-52.81290489166926,108,2.423064708709717,-0.026633983,0.2369997501373291,36.66102168887849,0.026998281478881836,100,1090000
118.63436420770513,13.995039463043213,0.0036564453,16.786460876464844,26.77464046679466,1854.7774596214294,17.04145836830139,15.431040613571028,-35.540376703832806,109,2.5293631553649902,0.0064959475,0.2319962978363037,35.93774492287996,0.022001028060913086,100,1100000
110.39167263398305,14.00024127960205,-0.013324047,16.811896800994873,28.430954201383948,1871.863356590271,17.072896480560303,16.912321775728614,-33.61031345692586,110,2.5346121788024902,-0.004838696,0.23600101470947266,35.77183768155145,0.02499866485595703,100,1110000
117.94363048567193,13.627886056900024,0.016158426,16.307016134262085,26.723161323310137,1888.4423477649689,16.565990924835205,14.797855501195247,-47.08517558559317,111,2.4432590007781982,0.022099178,0.2350003719329834,35.39447295583638,0.02397441864013672,100,1120000
124.04942855210207,13.548707485198975,-0.012975781,16.3302001953125,29.87199538347358,1905.0675475597382,16.61220073699951,16.833146567049166,-51.166518553216555,112,2.5083279609680176,-0.0062097167,0.25396299362182617,32.546983245072674,0.027036190032958984,100,1130000
109.33667397588587,14.05306601524353,-0.003233789,16.846276998519897,29.754434369541123,1922.1868240833282,17.107277631759644,17.46687678084185,-53.75542967887992,113,2.5292747020721436,0.011058716,0.2330009937286377,35.906839722523834,0.025998592376708984,100,1140000
93.31276326671896,13.549396991729736,0.016325336,16.456993579864502,17.55852514692223,1938.9208176136017,16.720993995666504,10.252617016124288,-62.011238135955246,114,2.5896201133728027,0.019697072,0.23700189590454102,34.27972869239543,0.025998353958129883,100,1150000
