LossBefore,Time,train-StdReturn,Time-Sampling,Itr,Time-Optimization,train-MinReturn,train-EnvExecTime,train-AverageDiscountedReturn,n_timesteps,Time-SampleProc,ItrTime,train-PolicyExecTime,train-MaxReturn,train-NumTrajs,LossAfter,train-AverageReturn
0.010654101,1332.8101816177368,37.9281995505222,17.010996103286743,77,0.23900055885314941,-96.27036716783235,2.608934164047241,-11.804499086669829,780000,0.021997690200805664,17.2719943523407,14.123603582382202,103.45028206485352,100,-1.3166674,-15.585073820128036
-0.018753832,1350.1921763420105,37.83965851034724,17.104028940200806,78,0.2389984130859375,-115.28262587728632,2.6351165771484375,-13.767584139456458,790000,0.024970054626464844,17.368995904922485,14.209619998931885,110.32961997482684,100,-1.7959238,-16.580136745362452
0.017745484,1367.6011714935303,34.90359826063195,17.12199592590332,79,0.24699854850769043,-88.81347091311856,2.6201765537261963,-10.48382257646195,800000,0.02700066566467285,17.395995140075684,14.212631702423096,110.22830070481905,100,-0.4522308,-12.520508596828662
0.027579987,1384.931167602539,25.319040699910335,17.049996376037598,80,0.2429971694946289,-92.41906099656595,2.546175241470337,-13.557980889948965,810000,0.024003028869628906,17.317997694015503,14.2240891456604,70.70654526205361,100,-0.24940811,-17.9809607634807
-0.0103702145,1401.4691598415375,32.13980656467035,16.26299524307251,81,0.23399567604064941,-106.51664517301506,2.5118980407714844,-15.467187609122782,820000,0.027004003524780273,16.524994134902954,13.491181135177612,52.744438669947556,100,-0.2934165,-21.393784579186494
-0.0058570565,1418.4781579971313,31.323730513513034,16.725998640060425,82,0.247999906539917,-88.42280800735205,2.5644586086273193,-14.680176235265735,830000,0.02199864387512207,16.995997190475464,13.856358766555786,73.55582524301627,100,-0.25399914,-19.423971854416337
-0.009427173,1435.678151845932,35.961444538669404,16.917025566101074,83,0.24600005149841309,-119.18144199929922,2.5280990600585938,-13.827045584254087,840000,0.021970033645629883,17.186994314193726,14.119985342025757,88.33864523704287,100,-0.28245133,-19.087007253098037
0.014323901,1453.212146282196,43.40480220681067,17.25299644470215,84,0.24299931526184082,-194.31387373924989,2.6951756477355957,-12.546760379175842,850000,0.024031400680541992,17.52099585533142,14.26430892944336,94.30017071646692,100,-0.34119493,-16.003620323943498
0.019250061,1469.9641406536102,37.8750596272702,16.47002863883972,85,0.23900055885314941,-96.4447183376683,2.609950542449951,-11.596910709129693,860000,0.029966115951538086,16.73899531364441,13.604207038879395,67.12637636605709,100,-0.33811873,-16.991731955157416
0.012522241,1487.249135017395,33.85100326560387,17.010029315948486,86,0.23600053787231445,-131.18183757923867,2.5753695964813232,-13.689808052400291,870000,0.02596259117126465,17.271992444992065,14.174609899520874,51.03641027810233,100,-0.03027065,-20.600832501131585
-0.018582812,1504.6508131027222,40.036187578540016,17.116678953170776,87,0.24699997901916504,-125.5469432325997,2.63179612159729,-14.028851018618777,880000,0.024999380111694336,17.388678312301636,14.232955694198608,79.07488785729088,100,-0.10702857,-20.203355930653622
-0.0010300049,1521.5168068408966,33.28302971601336,16.590020895004272,88,0.2409977912902832,-108.47614013357514,2.5701820850372314,-12.411811731122695,890000,0.020974159240722656,16.85299515724182,13.773811340332031,112.32256619829272,100,-0.2218148,-17.89869294619833
-0.028663225,1538.9028029441833,31.383385270775353,17.111032009124756,89,0.23599791526794434,-98.18777653766669,2.64182710647583,-14.132504057544331,900000,0.02500128746032715,17.37299609184265,14.208644151687622,58.17848203103634,100,-0.37218407,-18.829959087957427
-0.025196679,1556.2337627410889,36.48464428499278,17.047959566116333,90,0.238999605178833,-131.3270647599448,2.5738167762756348,-12.129329964871447,910000,0.02996826171875,17.318959712982178,14.192431926727295,59.10085412924388,100,-1.1790918,-18.08131161200414
0.008223474,1573.0897579193115,35.80474471990144,16.583996057510376,91,0.23599934577941895,-108.050888921247,2.5297319889068604,-10.438132507701674,920000,0.022030353546142578,16.84299612045288,13.789512634277344,83.98392059664171,100,-0.18452902,-14.956560745840079
-0.007718007,1590.2007524967194,42.56944230695389,16.833034992218018,92,0.23996973037719727,-164.03802827963685,2.624790668487549,-4.559650106328245,930000,0.02499079704284668,17.09799551963806,13.943170547485352,108.76177669602617,100,-0.27445394,-4.97003868878611
-0.030009754,1607.5806815624237,36.99323480701946,17.10096049308777,93,0.24300026893615723,-127.74874915798492,2.574131727218628,-10.778165394522118,940000,0.022969722747802734,17.36693048477173,14.218758821487427,108.45910273603697,100,-1.0755639,-15.869832847150638
0.0052532423,1624.3006744384766,47.121851989503206,16.43799591064453,94,0.24000000953674316,-178.90557388483913,2.5803513526916504,-8.32899152732039,950000,0.02899932861328125,16.706995248794556,13.602401494979858,148.51534511686256,100,-1.1597898,-12.521392414102525
-0.0008970947,1641.1496696472168,42.15720231032219,16.562025547027588,95,0.24599981307983398,-136.1907749765378,2.532874584197998,-14.676549525859475,960000,0.02696824073791504,16.836994647979736,13.783136367797852,96.38786784246551,100,-0.4661508,-20.85302753617656
0.015970556,1658.525663614273,39.30529763441392,17.09599542617798,96,0.24199938774108887,-154.11493360241863,2.62723970413208,-22.05025451775165,970000,0.023998260498046875,17.36299443244934,14.228050470352173,72.83913186408877,100,-0.7074842,-31.956486057195
-0.002341359,1675.5706605911255,37.284980844581014,16.7500319480896,97,0.25300168991088867,-112.32682721951971,2.5874290466308594,-22.790438901025073,980000,0.028963565826416016,17.031997203826904,13.88477349281311,60.24865505528643,100,-0.79857415,-33.288210865108155
-0.009832249,1692.9636542797089,38.73509381112244,17.09999680519104,98,0.2539994716644287,-133.29220523762723,2.62589693069458,-26.938132130377674,990000,0.02599930763244629,17.379995584487915,14.229786157608032,62.28638082978004,100,-0.8460692,-38.77417216487354
-0.010833472,1710.3416488170624,41.0524937156632,17.100041151046753,99,0.24000024795532227,-110.07611171524971,2.6175503730773926,-19.564265201424814,1000000,0.024953603744506836,17.364995002746582,14.224735021591187,79.12272598274961,100,-1.1775107,-26.925393025761444
-0.015134864,1727.419644832611,37.8031401129634,16.80402708053589,100,0.2369999885559082,-157.42740794625098,2.632199287414551,-29.6326913937055,1010000,0.023967504501342773,17.06499457359314,13.892702341079712,69.10983263048453,100,-1.6462072,-43.849950001220165
-0.01109715,1744.7036383152008,38.75268266236367,17.008010864257812,101,0.2389998435974121,-128.60886339700335,2.6255834102630615,-32.254001863863415,1020000,0.023984193801879883,17.270994901657104,14.128296852111816,69.90942470066811,100,-2.425321,-48.668042866522775
-0.015046585,1762.0846328735352,33.947058256664306,17.104028463363647,102,0.23799753189086914,-119.05050362292565,2.6829302310943604,-35.42152649472476,1030000,0.02496933937072754,17.36799454689026,14.16126537322998,39.54141201312982,100,-3.807072,-54.014114759126194
0.0011540649,1779.4406278133392,23.806040492399383,17.07902765274048,103,0.24300003051757812,-95.64932139209687,2.6858108043670654,-34.51315829832313,1040000,0.021967411041259766,17.343995094299316,14.087805032730103,28.91321178340892,100,-2.1018672,-53.56196244769149
-0.006422058,1796.936622619629,13.892851721619161,17.216996908187866,104,0.2370002269744873,-89.16503487981548,2.7309749126434326,-38.97904669642951,1050000,0.02899765968322754,17.48299479484558,14.231178760528564,21.26969681575253,100,-9.93491,-60.37134105517146
0.0014649048,1814.2946190834045,8.181638856799022,17.087032556533813,105,0.23699951171875,-87.97174182373483,2.7200264930725098,-40.309416619549225,1060000,0.020964622497558594,17.345996856689453,14.097490310668945,-4.177333628380373,100,-35.528,-62.34675765511965
0.02642851,1831.7596125602722,1.9326333102341364,17.18499517440796,106,0.24399971961975098,-77.23085610272308,2.685084104537964,-39.70794017716279,1070000,0.023000240325927734,17.45299506187439,14.23351526260376,-59.589479811260546,100,-28.660557,-61.792493839871966
0.02110662,1849.161607503891,1.4712864042345346,17.119995594024658,107,0.23799991607666016,-65.20505090667478,2.727144479751587,-39.51461919341222,1080000,0.03099966049194336,17.38899517059326,14.135051250457764,-57.69895641388023,100,-0.059890553,-61.566972608729294
