LossBefore,ItrTime,train-AverageReturn,Time-Sampling,LossAfter,n_timesteps,train-PolicyExecTime,Time-Optimization,Time,Itr,train-StdReturn,train-MinReturn,train-AverageDiscountedReturn,train-EnvExecTime,train-MaxReturn,Time-SampleProc,train-NumTrajs
-0.013096069,16.73023223876953,-12.121303885890335,16.462233781814575,-0.024413476,950000,13.628448724746704,0.2520003318786621,1578.1236255168915,94,1.7033010081704199,-17.27624272100503,-8.831603303613736,2.5835518836975098,-9.111698868152212,0.015998125076293945,100
-0.0028364258,16.40894913673401,-12.86306056439946,16.140953302383423,-0.0019235596,960000,13.310962438583374,0.24799823760986328,1594.545575618744,95,1.6453719918175873,-17.727802853279666,-9.522635084353597,2.586854934692383,-9.093822698583205,0.019997596740722656,100
-0.021901498,16.599403381347656,-12.450424090803404,16.34040355682373,-0.024908062,970000,13.495619297027588,0.24300074577331543,1611.1569809913635,96,1.5024076202142802,-15.450644197064234,-9.167157951631955,2.5982553958892822,-8.22195276230884,0.01599907875061035,100
-0.009532453,16.891988039016724,-12.617583574527234,16.63199019432068,-0.018500248,980000,13.811079978942871,0.24199986457824707,1628.060968875885,97,1.5512984691781884,-15.209319977708907,-9.3023189889747,2.5839016437530518,-7.903634636281943,0.015998125076293945,100
0.010015741,16.34798812866211,-12.496242436469297,16.077988147735596,-0.0020390076,990000,13.185978651046753,0.24499845504760742,1644.4209575653076,98,1.6773169921207178,-16.07228291257051,-9.166108202821096,2.6311607360839844,-8.85365416684217,0.024001359939575195,100
-0.01802702,17.026276111602783,-12.49173521354141,16.757319927215576,-0.021729736,1000000,13.908591032028198,0.24496722221374512,1661.4592332839966,99,1.4494136285962949,-15.674955611600582,-9.155400814950697,2.601391315460205,-9.459171570083512,0.022989988327026367,100
0.0035456135,16.607117414474487,-12.525699207794306,16.330122232437134,0.0027408104,1010000,13.554273843765259,0.25296711921691895,1678.078351020813,100,1.5294025419731345,-15.901157501806676,-9.179561632174744,2.5324864387512207,-8.654960444929037,0.02402806282043457,100
0.0014853576,17.02798557281494,-12.630620685799364,16.7669894695282,-0.0017150787,1020000,13.923614978790283,0.24300074577331543,1695.1183381080627,101,1.7571107536512482,-16.605384279701166,-9.285663569693863,2.5809786319732666,-8.335838063772247,0.01599717140197754,100
0.0021869994,16.645108938217163,-12.64079934976177,16.382140159606934,-0.0010926209,1030000,13.500791549682617,0.24599695205688477,1711.7754497528076,102,1.6890485621211289,-16.33061461961032,-9.306592593170208,2.6006689071655273,-9.53893621282639,0.015969514846801758,100
-0.007502576,16.582886934280396,-12.740084068973635,16.318927764892578,-0.009739923,1040000,13.537194728851318,0.24399590492248535,1728.3703365325928,103,1.5887261481431314,-15.96221361313484,-9.366772654222334,2.475149154663086,-7.124598864447203,0.01996326446533203,100
-0.0015665588,17.042986631393433,-12.26424905438922,16.773019552230835,-0.011148871,1050000,14.045103549957275,0.24499773979187012,1745.4253237247467,104,1.6000426047500866,-15.720381875539054,-8.925322615526664,2.4736530780792236,-8.682502944137392,0.023969411849975586,100
0.007100348,16.395989656448364,-12.531134584861881,16.130021572113037,-0.0009584473,1060000,13.345735788345337,0.24696636199951172,1761.8333132266998,105,1.6708053567483798,-16.46223366120036,-9.16077844591008,2.5308287143707275,-8.775295068385752,0.01800084114074707,100
